"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identifiedBy","identificationID","identificationRemarks","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","institutionKey","dynamicProperties","georeferenceProtocol","island","locality","eventRemarks","language","materialSampleID","type","associatedSequences","lifeStage","establishmentMeans","vernacularName","samplingProtocol","projectId","programmeAcronym","individualCount","samplingEffort","name","depthAccuracy","fieldNumber","preparations","disposition","otherCatalogNumbers","habitat","institutionID","islandGroup","locationAccordingTo","recordNumber","georeferencedDate","higherGeography","nomenclaturalCode","georeferencedBy","georeferenceVerificationStatus","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","georeferenceSources","dataGeneralizations","taxonConceptID","locationRemarks","waterBody","collectionKey","endDayOfYear","verbatimCoordinateSystem","locationID","startDayOfYear","georeferenceRemarks","ownerInstitutionCode","infraspecificEpithet","continent","higherGeographyID"
"2336662256","Tridacna maxima (Röding, 1798)",-8.109917,156.831967,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:49.763+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,14,"2010-12-14T00:00:00",NA,"2021-03-30T11:46:49.763+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/rg22348",NA,NA,NA,NA,NA,"2336662256",NA,"https://n2t.net/https://n2t.net/ark:/21547/rg22348",NA,"https://n2t.net/https://n2t.net/ark:/21547/rg22348",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","trispp_COI_all","""Google earth, can't be 100% of where fisheries stock was gathered""","Liggins/Keyse","Gizo",NA,"en","https://n2t.net/https://n2t.net/ark:/21547/rg22348","PhysicalObject","trispp_COI_all","Adult",NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662290","Tridacna maxima (Röding, 1798)",-8.788564,158.252239,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.536+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,16,"2010-12-16T00:00:00",NA,"2021-03-30T11:46:46.536+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22424",NA,NA,NA,NA,NA,"2336662290",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22424",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22424",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","google earth","Liggins/Keyse","Male Male Island","2","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22424","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662337","Tridacna maxima (Röding, 1798)",-8.109917,156.831967,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.836+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,14,"2010-12-14T00:00:00",NA,"2021-03-30T11:46:46.836+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/re22348",NA,NA,NA,NA,NA,"2336662337",NA,"https://n2t.net/https://n2t.net/ark:/21547/re22348",NA,"https://n2t.net/https://n2t.net/ark:/21547/re22348",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","trispp_16S_all","""Google earth, can't be 100% of where fisheries stock was gathered""","Liggins/Keyse","Gizo",NA,"en","https://n2t.net/https://n2t.net/ark:/21547/re22348","PhysicalObject","trispp_16S_all","Adult",NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662351","Tridacna maxima (Röding, 1798)",-8.109917,156.831967,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.545+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,14,"2010-12-14T00:00:00",NA,"2021-03-30T11:46:46.545+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22348",NA,NA,NA,NA,NA,"2336662351",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22348",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22348",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","Google earth, can't be 100% of where fisheries stock was gathered","Liggins/Keyse","Gizo",NA,"en","https://n2t.net/https://n2t.net/ark:/21547/AtY22348","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662386","Tridacna maxima (Röding, 1798)",-8.745172,158.216364,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:49.743+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,15,"2010-12-15T00:00:00",NA,"2021-03-30T11:46:49.743+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/rg22395",NA,NA,NA,NA,NA,"2336662386",NA,"https://n2t.net/https://n2t.net/ark:/21547/rg22395",NA,"https://n2t.net/https://n2t.net/ark:/21547/rg22395",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Morphology",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","trispp_COI_all","google earth","Liggins/Keyse","Nggatokae Island","2","en","https://n2t.net/https://n2t.net/ark:/21547/rg22395","PhysicalObject","trispp_COI_all","Adult",NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662387","Tridacna maxima (Röding, 1798)",-8.298083,157.517783,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.549+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,14,"2010-12-14T00:00:00",NA,"2021-03-30T11:46:46.549+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22387",NA,NA,NA,NA,NA,"2336662387",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22387",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22387",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","Handheld GPS","Liggins/Keyse","Petani Island","3","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22387","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662389","Tridacna maxima (Röding, 1798)",-8.298083,157.517783,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.549+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,14,"2010-12-14T00:00:00",NA,"2021-03-30T11:46:46.549+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22388",NA,NA,NA,NA,NA,"2336662389",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22388",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22388",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","Handheld GPS","Liggins/Keyse","Petani Island","3","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22388","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662390","Tridacna maxima (Röding, 1798)",-8.788564,158.252239,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.536+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,16,"2010-12-16T00:00:00",NA,"2021-03-30T11:46:46.536+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22423",NA,NA,NA,NA,NA,"2336662390",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22423",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22423",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","google earth","Liggins/Keyse","Male Male Island","2","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22423","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662392","Tridacna maxima (Röding, 1798)",-8.745172,158.216364,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.536+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,16,"2010-12-16T00:00:00",NA,"2021-03-30T11:46:46.536+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22453",NA,NA,NA,NA,NA,"2336662392",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22453",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22453",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","google earth","Liggins/Keyse","Nggatokae Island","1","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22453","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662449","Tridacna maxima (Röding, 1798)",-8.298083,157.517783,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.548+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,14,"2010-12-14T00:00:00",NA,"2021-03-30T11:46:46.548+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22390",NA,NA,NA,NA,NA,"2336662449",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22390",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22390",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","Handheld GPS","Liggins/Keyse","Petani Island","3","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22390","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662450","Tridacna maxima (Röding, 1798)",-8.788564,158.252239,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.538+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,16,"2010-12-16T00:00:00",NA,"2021-03-30T11:46:46.538+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22426",NA,NA,NA,NA,NA,"2336662450",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22426",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22426",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","google earth","Liggins/Keyse","Male Male Island","2","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22426","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662458","Tridacna maxima (Röding, 1798)",-8.745172,158.216364,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.505+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,16,"2010-12-16T00:00:00",NA,"2021-03-30T11:46:46.505+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22455",NA,NA,NA,NA,NA,"2336662458",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22455",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22455",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","google earth","Liggins/Keyse","Nggatokae Island","1","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22455","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662460","Tridacna maxima (Röding, 1798)",-8.745172,158.216364,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.536+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,16,"2010-12-16T00:00:00",NA,"2021-03-30T11:46:46.536+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22458",NA,NA,NA,NA,NA,"2336662460",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22458",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22458",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","google earth","Liggins/Keyse","Nggatokae Island","1","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22458","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336662466","Tridacna maxima (Röding, 1798)",-8.789592,158.316986,"gass84,colmano,inmafu","89d78af0-ad71-4136-9812-fb1d415ec933","9a23b798-ee7e-4593-9348-7016fdca9960","01f4444c-8912-45bf-89b1-d2257376b43a","US","DWC_ARCHIVE","2021-03-26T17:05:39.712+00:00","2021-03-30T11:46:46.460+00:00",187,"9a23b798-ee7e-4593-9348-7016fdca9960","PRESERVED_SPECIMEN","PRESENT",4372625,1,52,137,9529005,6858,4372618,4372625,4372625,"Tridacna maxima (Röding, 1798)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna maxima","Tridacna","maxima","SPECIES","ACCEPTED",NA,NA,NA,2010,12,17,"2010-12-17T00:00:00",NA,"2021-03-30T11:46:46.460+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","SB","Solomon Islands",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22491",NA,NA,NA,NA,NA,"2336662466",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22491",NA,"https://n2t.net/https://n2t.net/ark:/21547/AtY22491",NA,NA,"UQ",NA,NA,NA,"Liggins/Keyse",NA,"Genetics",NA,NA,NA,NA,NA,NA,NA,NA,"17381c36-b96e-409c-9966-4eacc6ce076a","Tridacnaspecies_variouslocations_COI","google earth","Liggins/Keyse","Kicha Island","4","en","https://n2t.net/https://n2t.net/ark:/21547/AtY22491","PhysicalObject","Tridacnaspecies_variouslocations_COI",NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna maxima (Röding, 1798)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
